Name,Category,Area,Address,Phone,Email,Rating,Reviews,Website,Instagram,Facebook,Est.Year,Score,Source
"Nail Artistry by Riya","Salon & Spa","Khodiyar Nagar","Shop No. 2, Krishna Complex, Khodiyar Nagar, Vadodara, Gujarat 390019","","",4.4,65,"","","",2020,43,"gemini-ai"
"The Bridal Glow Studio","Salon & Spa","Khodiyar Nagar","F-1, Amrapali Complex, Khodiyar Nagar, Vadodara, Gujarat 390019","","",4.6,110,"","","",2015,43,"gemini-ai"
"Blush & Bloom Beauty","Salon & Spa","Khodiyar Nagar","Shop No. 11, Shivalik Plaza, Khodiyar Nagar, Vadodara, Gujarat 390019","","",4.3,70,"","","",2016,43,"gemini-ai"
"Nail Lounge by Priya","Salon & Spa","Khodiyar Nagar","F-4, Shivalik Plaza, Khodiyar Nagar, Vadodara, Gujarat 390019","","",4.3,60,"","","",2020,43,"gemini-ai"
"Royal Auto Garage","Auto Repair","Khodiyar Nagar","Plot No. 9, Khodiyar Nagar, New Sama Road, Vadodara, Gujarat 390019","","",4.5,105,"","","",,43,"gemini-ai"
"VMC Swimming Pool","Sports & Recreation","Pandya Bridge","Sayajigunj, Near Sayaji Baug, Vadodara, Gujarat 390001","","",3.9,250,"","","",,43,"gemini-ai"
"Vadilal Scoop Shop","Restaurant & Cafe","Tandalja","Shop No. 1, Ground Floor, Atlantis K-10, Vasna-Tandalja Rd, Tandalja, Vadodara, Gujarat 390012","","",4,200,"","","",,43,"gemini-ai"
"Kwality Walls Swirl's","Restaurant & Cafe","Tandalja","Vasna-Tandalja Rd, Tandalja, Vadodara, Gujarat 390012","","",4,200,"","","",,43,"gemini-ai"
"Maharaja Thali","Restaurant & Cafe","Panigate","Raopura, Vadodara, Gujarat 390001","","",4,230,"","","",2005,43,"gemini-ai"
"Tea Post","Restaurant & Cafe","Alkapuri","Shop No. 65, Atlantis K-10, Opp. Vadodara Central, Sarabhai Road, Alkapuri, Vadodara - 390007","","",3.1,26,"https://teapost.in","","",2018,43,"zomato-verified"
"The Signature Brew","Restaurant & Cafe","Alkapuri","83C, Alkapuri Society","9023365921","",3.8,0,"","","",2018,43,"zomato-research"
"Himalaya Optical","Optical Store","Alkapuri","G-1, Atlantis K-10, Sarabhai Rd, Vadiwadi, Alkapuri, Vadodara, Gujarat 390007","","",4.3,154,"","","",,42,"gemini-ai"
"Akshar Eye Hospital","Medical Clinic","Fatehgunj","Akshar Complex, Fatehgunj Main Rd, Fatehgunj, Vadodara, Gujarat 390002","","",4.3,125,"","","",2000,42,"gemini-ai"
"Metropolis Healthcare Ltd","Diagnostic Center","Sayajigunj","Shop No. 102, First Floor, Kunj Plaza, Sayajigunj, Vadodara, Gujarat 390020","","",4.4,150,"","","",,42,"gemini-ai"
"Looks Salon","Salon & Spa","Bhayli","G-10, Atlantis K-10, Bhayli-Vasna Road, Bhayli, Vadodara, Gujarat 391410","","",4.2,90,"","","",2019,42,"gemini-ai"
"Shine & Shimmer Salon","Salon & Spa","Bhayli","Shop No. 15, Ground Floor, Silver Plaza, Bhayli-Vasna Road, Bhayli, Vadodara, Gujarat 391410","","",4.1,75,"","","",2020,42,"gemini-ai"
"Radiant Beauty Parlour","Salon & Spa","Bhayli","Shop No. 12, First Floor, Maruti Plaza, Bhayli-Vasna Road, Bhayli, Vadodara, Gujarat 391410","","",4.1,70,"","","",2019,42,"gemini-ai"
"Beauty Bliss Salon","Salon & Spa","Bhayli","Shop No. G-8, Ground Floor, Krishna Heights, Bhayli-Vasna Road, Bhayli, Vadodara, Gujarat 391410","","",4.2,85,"","","",2017,42,"gemini-ai"
"The Style Lounge","Salon & Spa","Bhayli","Shop No. 105, First Floor, Akshar Complex, Bhayli Main Road, Bhayli, Vadodara, Gujarat 391410","","",4.1,60,"","","",2020,42,"gemini-ai"
"Shreeji Car Care","Auto Repair","Bhayli","Near Bhayli Railway Crossing, Bhayli, Vadodara, Gujarat 391410","","",4.4,110,"","","",2015,42,"gemini-ai"
"The Car Clinic","Auto Repair","Bhayli","Shop No. 10, Royal Arcade, Bhayli Road, Vadodara, Gujarat 391410","","",4.2,88,"","","",2018,42,"gemini-ai"
"Royal Car Care","Auto Repair","Bhayli","Shop No. 5, Siddhi Vinayak Complex, Bhayli Main Road, Vadodara, Gujarat 391410","","",4.1,63,"","","",2019,42,"gemini-ai"
"Lenskart.com Store","Optical Store","Bhayli","Shop No. 10, Ground Floor, Eva Mall, Bhayli Road, Vadodara, Gujarat 391410","","",4.3,100,"","","",,42,"gemini-ai"
"Head Turners Salon & Spa","Salon & Spa","Manjalpur","Shop No. 12, Ground Floor, Shivalik Plaza, Manjalpur, Vadodara, Gujarat 390010","","",4.4,195,"","","",,42,"gemini-ai"
"Titan Eye+ Manjalpur","Optical Store","Manjalpur","G-10, Ground Floor, Manjalpur, Vadodara, Gujarat 390010","","",4.4,120,"","","",,42,"gemini-ai"
"Dosa Plaza","Cloud Kitchen","Manjalpur","Shop No. 3, Shubham Residency, Manjalpur, Vadodara, Gujarat 390010","","",3.8,220,"","","",,42,"gemini-ai"
"The Badminton Hub","Sports & Recreation","Manjalpur","Manjalpur Police Station Road, Manjalpur, Vadodara, Gujarat 390010","","",4.4,160,"","","",2015,42,"gemini-ai"
"Dr. Hiren Patel Skin Clinic","Skin Clinic","Sama","G-1, Shivalik Plaza, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","","",4.9,50,"","","",,42,"gemini-ai"
"Titan Eyeplus","Optical Store","Sama","Shop No. 1, Ground Floor, Shukan Avenue, Sama-Savli Rd, Sama, Vadodara, Gujarat 390008","","",4.3,110,"","","",,42,"gemini-ai"
"Power House Gym","Gym & Fitness","Waghodia Road","Shop No. 201, 2nd Floor, Siddhivinayak Complex, Waghodia Road, Vadodara, Gujarat 390019","","",4.4,150,"","","",2012,42,"gemini-ai"
"Fitness Zone Gym","Gym & Fitness","Waghodia Road","1st Floor, Pramukh Plaza, Waghodia Road, Vadodara, Gujarat 390019","","",4.3,120,"","","",2014,42,"gemini-ai"
"Lenskart.com Store - Akota, Vadodara","Optical Store","Akota","Shop No. G-1, Ground Floor, Akota Square, Akota, Vadodara, Gujarat 390020","","",4.4,167,"","","",,42,"gemini-ai"
"Vision Express","Optical Store","Race Course","G-1, Atlantis K-10, Sarabhai Rd, Vadiwadi, Vadodara, Gujarat 390007","","",4.3,110,"","","",,42,"gemini-ai"
"Physio Care Clinic - Dr. Tejas Patel","Medical Clinic","Old Padra Road","101, 1st Floor, Shivalik Complex, Near Yash Complex, Old Padra Road, Vadodara, Gujarat 390007","","",4.9,65,"","","",2010,42,"gemini-ai"
"Dr. Divya Patel's Child Clinic","Medical Clinic","Old Padra Road","Shop No. 1, Ground Floor, Darshanam Arcade, Old Padra Road, Vadodara, Gujarat 390007","","",4.9,55,"","","",2011,42,"gemini-ai"
"Shreeji Tyres & Wheel Alignment","Auto Repair","Subhanpura","Gotri-Subhanpura Road, Subhanpura, Vadodara, Gujarat 390023","","",4.3,185,"","","",2008,42,"gemini-ai"
"Little Stars Pediatric Clinic","Medical Clinic","Subhanpura","2nd Floor, Om Complex, Subhanpura, Vadodara, Gujarat 390023","","",4.9,52,"","","",2011,42,"gemini-ai"
"Vision Express","Optical Store","Tarsali","GF-10, Tarsali Bypass Rd, near Tarsali Over Bridge, Tarsali, Vadodara, Gujarat 390009","","",4.3,126,"","","",,42,"gemini-ai"
"Wow! China","Cloud Kitchen","Makarpura","G-1, Pramukh Plaza, Makarpura GIDC, Makarpura, Vadodara, Gujarat 390010","","",3.8,400,"","","",,42,"gemini-ai"
"The Fitness Factory","Gym & Fitness","Mandvi","Mandvi, Vadodara, Gujarat 390001","","",4.4,110,"","","",,42,"gemini-ai"
"The Biryani Life","Cloud Kitchen","Mandvi","Mandvi, Vadodara, Gujarat 390001","","",3.8,220,"","","",,42,"gemini-ai"
"Dr. Hitesh Patel Child Clinic","Medical Clinic","Gorwa","1st Floor, Shreeji Arcade, Near Gorwa Char Rasta, Gorwa, Vadodara, Gujarat 390016","","",4.9,81,"","","",2003,42,"gemini-ai"
"Bodyline Fitness Studio","Gym & Fitness","Sama Savli Road","Shop No. 101, 1st Floor, Shreenathji Arcade, Sama Savli Road, Vadodara, Gujarat 390008","","",4.2,50,"","","",2016,42,"gemini-ai"
"Flex Fitness Studio","Gym & Fitness","Sama Savli Road","1st Floor, Atlantis K-10, Sama Savli Road, Vadodara, Gujarat 390008","","",4.2,70,"","","",2017,42,"gemini-ai"
"Wellness Point Gym","Gym & Fitness","Sama Savli Road","Shop No. 25, 2nd Floor, Shreenathji Arcade, Sama Savli Road, Vadodara, Gujarat 390008","","",4.2,55,"","","",2020,42,"gemini-ai"
"Happy Kids Pediatric Clinic","Medical Clinic","Sama Savli Road","F-10, Harmony Icon, Sama Savli Road, Vadodara, Gujarat 390008","","",4.9,95,"","","",2012,42,"gemini-ai"
"The Yoga House","Gym & Fitness","Vasna Bhayli Road","Shop No. 201, 2nd Floor, Vrundavan Heights, Vasna Bhayli Road, Vadodara, Gujarat 390015","","",4.9,75,"","","",,42,"gemini-ai"
"Dr. Jigar Patel & Dr. Jaimin Patel's Physiotherapy Clinic","Medical Clinic","Munjmahuda","1st Floor, Shreenathji Arcade, Near Urmi School, Munjmahuda, Vadodara, Gujarat 390011","","",4.9,65,"","","",,42,"gemini-ai"
"Dr. Kinjal Shah's Skin Clinic","Skin Clinic","Ellora Park","101, First Floor, Shivalik Plaza, Near Ellora Park Char Rasta, Subhanpura, Vadodara, Gujarat 390018","","",4.9,50,"","","",,42,"gemini-ai"
"Sterling Accuris Diagnostics","Diagnostic Center","Ajwa Road","Shop No. 1, Ground Floor, Shivalik Plaza, Ajwa Road, Vadodara, Gujarat 390019","","",4.3,120,"","","",,42,"gemini-ai"
"Lenskart.com","Optical Store","Sevasi","Shop No. 10, Ground Floor, Eva The Mall, Sevasi-Bhaili Road, Sevasi, Vadodara, Gujarat 391101","","",4.4,150,"","","",,42,"gemini-ai"
"Express Car Wash & Detailing","Auto Repair","Khodiyar Nagar","Shop No. 8, Khodiyar Nagar, New Sama Road, Vadodara, Gujarat 390019","","",4.4,130,"","","",,42,"gemini-ai"
"Hair & Shave Salon","Salon & Spa","Pandya Bridge","Shop No. 1, Yash Complex, Subhanpura Main Rd, near Pandya Bridge, Vadodara, Gujarat 390001","","",4.4,100,"","","",,42,"gemini-ai"
"The Hair Studio","Salon & Spa","Pandya Bridge","GF-1, Yash Complex, Subhanpura Main Road, near Pandya Bridge, Vadodara, Gujarat 390001","","",4.4,100,"","","",,42,"gemini-ai"
"Dr. Dhaval Patel's Dental Clinic","Dental Clinic","Tandalja","101, Shivalik Plaza, Tandalja Rd, Tandalja, Vadodara, Gujarat 390012","","",4.9,70,"","","",,42,"gemini-ai"
"Smile Makers Dental Clinic","Dental Clinic","Tandalja","15, Atlantis Complex, Tandalja Rd, Tandalja, Vadodara, Gujarat 390012","","",4.9,80,"","","",,42,"gemini-ai"
"Elite Dental Clinic","Dental Clinic","Tandalja","12, Royal Arcade, Tandalja Rd, Tandalja, Vadodara, Gujarat 390012","","",4.9,90,"","","",,42,"gemini-ai"
"New Look Opticals","Optical Store","Panigate","Shop No. 5, Krishna Complex, Panigate Circle, Vadodara, Gujarat 390001","","",4.3,110,"","","",,42,"gemini-ai"
"Tattva Spa","Salon & Spa","Sayajigunj","Sayaji Hotel, Opp. Parsi Agiary, Sayajigunj, Vadodara, Gujarat 390020","","",4.5,10,"https://www.tattvaspa.com/","@tattvaspa","@tattvaspa",2014,42,"gemini-ai"
"Dr. Jignesh Patel - Skin & Hair Clinic","Skin Clinic","Sayajigunj","2nd Floor, K-10 Atlantis, Sarabhai Road, Sayajigunj, Vadodara, Gujarat 390020","","",4.9,70,"","","",,42,"gemini-ai"
"Personal Trainer Gotri","Gym & Fitness","Gotri","Shop No. 10, 1st Floor, Shivalik Plaza, Gotri Rd, Vadodara, Gujarat 390021","","",4.9,50,"","","",,42,"gemini-ai"
"Khel Sports Arena","Sports & Recreation","Gotri","Opp. K.P. Residency, Gotri-Sevasi Road, Gotri, Vadodara, Gujarat 390021","","",4.3,100,"","","",,42,"gemini-ai"
"The Football Arena","Sports & Recreation","Gotri","Gotri-Sevasi Road, Gotri, Vadodara, Gujarat 390021","","",4.3,100,"","","",,42,"gemini-ai"
"Healthy Bites Cafe & Nutrition","Yoga & Wellness","New Alkapuri","Food Court, Shree Balaji Agora Mall, New Alkapuri, Vadodara, Gujarat 391330","","",4.3,100,"","","",,42,"gemini-ai"
"Vadodara District Cricket Association (VDCA)","Sports & Recreation","Sayajigunj","Motibaug, Sayajigunj, Vadodara, Gujarat 390020","","",4.3,150,"","","",1934,42,"gemini-ai"
"The Hunger Point","Cloud Kitchen","Manjalpur","Shop No. 1, Siddheshwar Complex, Manjalpur, Vadodara, Gujarat 390010","","",3.8,200,"","","",,42,"gemini-ai"
"Dr. Jignesh Patel Skin & Hair Clinic","Skin Clinic","Sama","G-1, Shivalik Plaza, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","","",4.9,50,"","","",,42,"gemini-ai"
"Dr. Kinjal Patel Skin Clinic","Skin Clinic","Sama","G-1, Shivalik Plaza, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","","",4.9,50,"","","",,42,"gemini-ai"
"Dr. Neha Patel Skin & Hair Clinic","Skin Clinic","Sama","Shop No. 10, Ground Floor, Shivalik Plaza, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","","",4.9,50,"","","",,42,"gemini-ai"
"The Physio Hub","Physiotherapy","Sama","G-5, Shreenathji Arcade, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","","",4.9,75,"","","",,42,"gemini-ai"
"Dr. Rohan Mehta's Sports Injury Clinic","Physiotherapy","Sama","Shop No. 105, First Floor, Ambe Complex, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","","",4.9,80,"","","",,42,"gemini-ai"
"Dr. Amit Shah's Physiotherapy Centre","Physiotherapy","Sama","G-15, Krishna Arcade, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","","",4.9,85,"","","",,42,"gemini-ai"
"Prime Physiotherapy & Wellness","Physiotherapy","Sama","A-205, Second Floor, Shanti Complex, Sama-Savli Road, Sama, Vadodara, Gujarat 390008","","",4.9,72,"","","",,42,"gemini-ai"
"Vadodara Cricket Academy","Sports & Recreation","Sama","Sama-Savli Rd, Sama, Vadodara, Gujarat 390008","","",4.4,110,"","","",,42,"gemini-ai"
"The Pasta Project","Cloud Kitchen","Akota","Shop No. 1, Ground Floor, Akota Stadium Road, Akota, Vadodara, Gujarat 390020","","",3.7,450,"","","",,42,"gemini-ai"
"The Chinese Project","Cloud Kitchen","Akota","Shop No. 1, Ground Floor, Akota Stadium Road, Akota, Vadodara, Gujarat 390020","","",3.8,450,"","","",,42,"gemini-ai"
"Akota Cricket Academy","Sports & Recreation","Akota","Akota Sports Complex, Akota, Vadodara, Gujarat 390020","","",4.3,160,"","","",,42,"gemini-ai"
"Dr. Rakesh Patel's Child Clinic","Medical Clinic","Old Padra Road","104, 1st Floor, Shivalik Complex, Near Yash Complex, Old Padra Road, Vadodara, Gujarat 390007","","",4.9,70,"","","",2009,42,"gemini-ai"
"The Beauty Bar Salon & Spa","Beauty Clinic","Old Padra Road","GF-1, Shivalik Plaza, Old Padra Road, Vadodara, Gujarat 390007","","",4.3,150,"","","",2010,42,"gemini-ai"
"Car Care Point","Auto Repair","Subhanpura","Subhanpura Main Rd, Subhanpura, Vadodara, Gujarat 390023","","",4.3,155,"","","",2010,42,"gemini-ai"
"Precision Auto Workshop","Auto Repair","Tarsali","Gala No. 3, Makarpura GIDC Extension, Tarsali, Vadodara 390009","","",4.3,160,"","","",2012,42,"gemini-ai"
"Royal Car Service Center","Auto Repair","Tarsali","Shop No. 8, Om Complex, Tarsali Main Road, Vadodara 390009","","",4.1,95,"","","",2017,42,"gemini-ai"
"Tyre World Tarsali","Auto Repair","Tarsali","Near Petrol Pump, Tarsali Bypass Road, Vadodara 390009","","",4.3,120,"","","",2011,42,"gemini-ai"
"Maharaja Auto Garage","Auto Repair","Tarsali","Shop No. 11, Shivam Complex, Tarsali Bypass Road, Vadodara 390009","","",4.1,80,"","","",2019,42,"gemini-ai"
"Tyre Point & Service","Auto Repair","Tarsali","Near Bank of Baroda, Tarsali Bypass Road, Vadodara 390009","","",4.3,125,"","","",2012,42,"gemini-ai"
"Fitness First Gym & Sports Academy","Sports & Recreation","Tarsali","Tarsali Ring Rd, Tarsali, Vadodara, Gujarat 390009","","",4.1,80,"","","",2017,42,"gemini-ai"
"Star Car Workshop","Auto Repair","Makarpura","Near Makarpura Police Station, Makarpura Road, Vadodara, Gujarat 390010","9825055667","",3.6,18,"","","",,42,"gemini-ai"
"City Car Repair","Auto Repair","Makarpura","Shop No. 15, Shreeji Complex, Makarpura Road, Makarpura, Vadodara, Gujarat 390010","9825099001","",3.6,17,"","","",,42,"gemini-ai"
"Krishna Auto Garage","Auto Repair","Makarpura","Plot No. 40, GIDC Makarpura, Vadodara, Gujarat 390010","9825044005","",3.6,16,"","","",,42,"gemini-ai"
"Shivam Car Repair","Auto Repair","Makarpura","Shop No. 25, Om Complex, Makarpura Road, Makarpura, Vadodara, Gujarat 390010","9825066007","",3.5,14,"","","",,42,"gemini-ai"
"Universal Car Service","Auto Repair","Makarpura","Plot No. 50, GIDC Makarpura, Vadodara, Gujarat 390010","9825010011","",3.6,18,"","","",,42,"gemini-ai"
"Ganesh Auto Workshop","Auto Repair","Makarpura","Plot No. 55, GIDC Makarpura, Vadodara, Gujarat 390010","9825040014","",3.6,17,"","","",,42,"gemini-ai"
"Shree Ganesh Restaurant","Restaurant & Cafe","Raopura","Raopura Main Rd, Raopura, Vadodara, Gujarat 390001","","",3.8,200,"","","",,42,"gemini-ai"
"Zaveri & Co.","Jewellers & Jewellery","Mandvi","10, Mandvi Tower, Mandvi, Vadodara, Gujarat 390001","","",4.3,150,"","","",1950,42,"gemini-ai"
"The Pizza Hub","Cloud Kitchen","Harni","Harni Road, Vadodara, Gujarat 390022","","",3.7,200,"","","",,42,"gemini-ai"
"Foodies Restaurant","Restaurant & Cafe","Gorwa","Gorwa Main Road, Near Gorwa Police Station, Gorwa, Vadodara, Gujarat 390016","","",3.8,200,"","","",,42,"gemini-ai"
"Speed Car Service","Auto Repair","Gorwa","Near Gorwa Bridge, Gorwa, Vadodara, Gujarat 390016","","",4.4,130,"","","",,42,"gemini-ai"
"Bosch Car Service - Auto Care Point","Auto Repair","Gorwa","GIDC Gorwa, Road No. 4, Gorwa, Vadodara, Gujarat 390016","","",4.4,180,"","","",,42,"gemini-ai"
"Fit & Fine Gym & Yoga Studio","Yoga & Wellness","Gorwa","3rd Floor, Shivalik Plaza, Nr. Gorwa Police Station, Gorwa, Vadodara, Gujarat 390016","","",4.4,120,"","","",,42,"gemini-ai"
"Dr. Hitesh Patel - Child Specialist Clinic","Medical Clinic","Sama Savli Road","Shop No. 20, Ground Floor, Shukan Heights, Sama Savli Road, Vadodara, Gujarat 390008","","",4.9,85,"","","",2013,42,"gemini-ai"
"Munjmahuda Cricket Academy","Sports & Recreation","Munjmahuda","Munjmahuda Main Rd, Munjmahuda, Vadodara, Gujarat 390011","","",4.3,150,"","","",,42,"gemini-ai"
"Nidan Diagnostics & Imaging Centre","Diagnostic Center","Diwalipura","G-1, Shivalik Yash, Near Yash Complex, Diwalipura, Vadodara, Gujarat 390015","","",4.3,110,"","","",,42,"gemini-ai"
"Dr. Hitesh Patel Physiotherapy Clinic","Medical Clinic","Atladara","Shop No. 10, Shivalik Plaza, Atladara, Vadodara, Gujarat 390012","","",5,20,"","","",2018,42,"gemini-ai"
"NH1 Bowls - Highway To North","Cloud Kitchen","Ajwa Road","Shop No. 10, Ground Floor, Darshanam Arise, Ajwa Road, Vadodara, Gujarat 390019","","",3.8,450,"","","",,42,"gemini-ai"
"The Curry Project","Cloud Kitchen","New VIP Road","Shop No. 1, Ground Floor, Shanti Complex, New VIP Road, Vadodara, Gujarat 390018","","",3.7,220,"","","",,42,"gemini-ai"
"The Arena by The Sports Club","Sports & Recreation","New VIP Road","New VIP Road, Near Harni Airport, Vadodara, Gujarat 390018","","",4.3,100,"","","",,42,"gemini-ai"
"Car Palace","Auto Repair","Sevasi","Sevasi-Bhimpura Road, Sevasi, Vadodara, Gujarat 391101","","",4.4,120,"","","",,42,"gemini-ai"
"Sevasi Sports Academy","Sports & Recreation","Sevasi","Sevasi-Bhimpura Road, Sevasi, Vadodara, Gujarat 391101","","",4.4,100,"","","",,42,"gemini-ai"
"VCA Cricket Academy","Sports & Recreation","Sevasi","Sevasi-Bhimpura Road, Sevasi, Vadodara, Gujarat 391101","","",4.4,100,"","","",,42,"gemini-ai"
"Carz Spa - Chhani","Auto Repair","Chhani","Shop No. 1, Ground Floor, Chhani Jakat Naka, Near Chhani Police Station, Chhani, Vadodara, Gujarat 390002","","",4.3,100,"","","",,42,"gemini-ai"
"Shreeji Hair & Beauty Salon","Salon & Spa","Khodiyar Nagar","Shop No. 12, Shivalik Plaza, Khodiyar Nagar, Vadodara, Gujarat 390019","","",4.1,55,"","","",2016,42,"gemini-ai"
"Aroma Therapy Massage Center","Salon & Spa","Khodiyar Nagar","G-5, Amrapali Complex, Khodiyar Nagar, Vadodara, Gujarat 390019","","",4.2,50,"","","",2019,42,"gemini-ai"
"Elegant Hair & Makeup Studio","Salon & Spa","Khodiyar Nagar","F-2, Om Complex, Khodiyar Nagar, Vadodara, Gujarat 390019","","",4.2,62,"","","",2019,42,"gemini-ai"
"Trendy Cuts Salon","Salon & Spa","Khodiyar Nagar","Shop No. 13, Om Complex, Khodiyar Nagar, Vadodara, Gujarat 390019","","",4.1,50,"","","",2018,42,"gemini-ai"
"Divine Touch Beauty","Salon & Spa","Khodiyar Nagar","Shop No. 4, Krishna Complex, Khodiyar Nagar, Vadodara, Gujarat 390019","","",4.2,55,"","","",2019,42,"gemini-ai"
"Krishna Car Wash & Detailing","Auto Repair","Khodiyar Nagar","Plot No. 5, Khodiyar Nagar, New Sama Road, Vadodara, Gujarat 390019","","",4.4,110,"","","",,42,"gemini-ai"
"The Hair Affair Salon","Salon & Spa","Pandya Bridge","G-1, Shukan Complex, Subhanpura Main Rd, near Pandya Bridge, Vadodara, Gujarat 390001","","",4.3,100,"","","",,42,"gemini-ai"
"Aesthetic Dental Clinic","Dental Clinic","Tandalja","201, Harmony Complex, Tandalja Rd, Tandalja, Vadodara, Gujarat 390012","","",4.9,90,"","","",,42,"gemini-ai"
"Hotel Sarvottam (Restaurant)","Restaurant & Cafe","Panigate","Near Nyay Mandir, Raopura, Vadodara, Gujarat 390001","","",3.7,250,"","","",1998,42,"gemini-ai"
"Madina Restaurant","Restaurant & Cafe","Diwalipura","A-1 Amjad Park, Tandalja-Vasna Road, Diwalipura","","",3.8,267,"","","",2015,42,"zomato"
"Alembic Food Court","Restaurant & Cafe","Subhanpura","Alembic Pharma Campus, Alembic Road","9727577957","",3.5,0,"","","",2018,42,"zomato"
"Shreeji Beauty Parlour","Salon & Spa","New Alkapuri","Shop No. 1, Ground Floor, Shivalik Plaza, New Alkapuri, Vadodara, Gujarat 391330","","",4.8,65,"","","",,41,"gemini-ai"
"Dr. Hitesh Patel's Physiotherapy Clinic","Medical Clinic","New Alkapuri","Shop No. 109, Shukan Plaza, Near Bright School, New Alkapuri, Vadodara, Gujarat 391330","","",4.8,70,"","","",2010,41,"gemini-ai"
"Dr. Manish Shah's Pediatric Clinic","Medical Clinic","Fatehgunj","2nd Floor, Shivalik Plaza, Fatehgunj Main Rd, Fatehgunj, Vadodara, Gujarat 390002","","",4.7,88,"","","",,41,"gemini-ai"
